timestamp,Panther_office_Karla,Panther_office_Catherine,Panther_office_Ruthie
2017-02-25 16:00:00,45.3688,61.8919,99.5192
2017-02-25 17:00:00,45.9689,59.0914,92.3178
2017-02-25 18:00:00,48.1293,56.6509,97.4188
2017-02-25 19:00:00,51.73,55.6908,100.3193
2017-02-25 20:00:00,45.2487,55.7308,113.6219
2017-02-25 21:00:00,50.2897,56.4109,108.5209
2017-02-25 22:00:00,51.1299,61.3318,114.6221
2017-02-25 23:00:00,55.9308,39.0475,78.8152
2017-02-26 00:00:00,55.8108,30.5259,72.0139
2017-02-26 01:00:00,56.89100000000001,30.7259,72.514
2017-02-26 02:00:00,56.6509,30.966,70.5136
2017-02-26 03:00:00,55.4507,31.126,77.815
2017-02-26 04:00:00,63.0122,31.126,69.8135
2017-02-26 05:00:00,61.2118,31.206,92.6179
2017-02-26 06:00:00,60.6117,53.6503,103.72
2017-02-26 07:00:00,56.4109,68.1331,98.619
2017-02-26 08:00:00,57.25100000000001,69.0533,111.4215
2017-02-26 09:00:00,58.5713,63.8523,102.5198
2017-02-26 10:00:00,55.8108,64.0924,113.1218
2017-02-26 11:00:00,50.2897,58.2512,106.4205
2017-02-26 12:00:00,51.0099,58.5313,105.8204
2017-02-26 13:00:00,57.7311,58.3313,98.419
2017-02-26 14:00:00,51.4899,57.17100000000001,88.4171
2017-02-26 15:00:00,49.5696,56.931,89.7173
2017-02-26 16:00:00,51.97,60.8517,82.816
2017-02-26 17:00:00,51.85,54.8106,91.4176
2017-02-26 18:00:00,57.7311,52.9702,93.218
2017-02-26 19:00:00,54.1304,57.4911,109.5211
2017-02-26 20:00:00,56.1708,61.2118,112.0216
2017-02-26 21:00:00,57.8512,56.691,123.5238
2017-02-26 22:00:00,60.6117,54.5705,120.4232
2017-02-26 23:00:00,65.2926,29.8058,85.9166
2017-02-27 00:00:00,64.4524,20.444000000000006,69.3134
2017-02-27 01:00:00,63.3722,19.4438,67.21300000000001
2017-02-27 02:00:00,66.3728,21.8042,73.1141
2017-02-27 03:00:00,70.4536,21.4842,66.0127
2017-02-27 04:00:00,73.4542,22.2443,71.5138
2017-02-27 05:00:00,73.0941,21.7642,101.1195
2017-02-27 06:00:00,66.4928,64.5725,125.8243
2017-02-27 07:00:00,64.4524,66.3728,137.1265
2017-02-27 08:00:00,69.1333,70.5736,131.0253
2017-02-27 09:00:00,68.8933,65.5326,135.026
2017-02-27 10:00:00,60.0116,69.6134,125.0241
2017-02-27 11:00:00,54.3705,60.3317,133.3257
2017-02-27 12:00:00,60.0116,56.5309,122.6237
2017-02-27 13:00:00,63.4922,55.2106,119.8231
2017-02-27 14:00:00,59.5315,55.2106,121.7235
2017-02-27 15:00:00,54.9706,51.5299,115.0222
2017-02-27 16:00:00,59.5315,51.77,114.122
2017-02-27 17:00:00,53.0502,47.4892,106.4205
2017-02-27 18:00:00,49.3295,48.3293,112.1216
2017-02-27 19:00:00,49.0895,55.3707,112.7218
2017-02-27 20:00:00,48.1293,56.2108,124.524
2017-02-27 21:00:00,46.0889,53.2903,112.1216
2017-02-27 22:00:00,48.3693,54.1705,121.1234
2017-02-27 23:00:00,50.6498,33.2464,85.2165
2017-02-28 00:00:00,55.5707,18.2035,75.5146
2017-02-28 01:00:00,54.9706,19.0037,75.0145
2017-02-28 02:00:00,48.9694,18.2835,72.61399999999998
2017-02-28 03:00:00,55.9308,18.0835,76.7148
2017-02-28 04:00:00,62.172,19.8038,71.7138
2017-02-28 05:00:00,69.6134,19.6838,97.2188
2017-02-28 06:00:00,56.6509,35.3668,91.9177
2017-02-28 07:00:00,52.9302,48.1693,116.7225
2017-02-28 08:00:00,54.9706,58.4513,127.0245
2017-02-28 09:00:00,56.5309,49.3695,120.4233
2017-02-28 10:00:00,56.89100000000001,48.8494,134.0259
2017-02-28 11:00:00,52.8102,50.8898,130.4252
2017-02-28 12:00:00,48.2493,47.2891,123.3238
2017-02-28 13:00:00,50.4097,48.8894,120.5233
2017-02-28 14:00:00,53.7704,49.8496,116.6225
2017-02-28 15:00:00,60.3717,49.1695,114.3221
2017-02-28 16:00:00,58.3313,49.0094,103.0199
2017-02-28 17:00:00,50.6498,49.2495,111.6215
2017-02-28 18:00:00,50.1697,51.4499,108.0208
2017-02-28 19:00:00,52.5701,56.89100000000001,111.5215
2017-02-28 20:00:00,50.5297,60.2516,114.122
2017-02-28 21:00:00,45.9689,57.9312,110.0212
2017-02-28 22:00:00,46.68899999999999,62.6121,122.7237
2017-02-28 23:00:00,46.0889,36.6871,88.9172
2017-03-01 00:00:00,49.9296,18.7236,81.0156
2017-03-01 01:00:00,51.2499,18.6836,76.9148
2017-03-01 02:00:00,47.2891,19.9638,75.3145
2017-03-01 03:00:00,51.73,19.8438,79.8154
2017-03-01 04:00:00,56.771,20.0439,77.915
2017-03-01 05:00:00,61.0918,19.9238,98.0189
2017-03-01 06:00:00,57.131,37.4072,104.5202
2017-03-01 07:00:00,51.2499,51.1699,108.721
2017-03-01 08:00:00,51.85,53.6503,119.6231
2017-03-01 09:00:00,54.8506,50.5297,132.1255
2017-03-01 10:00:00,56.6509,50.1297,128.0247
2017-03-01 11:00:00,49.4495,54.0504,127.5246
2017-03-01 12:00:00,48.0093,50.7698,123.0237
2017-03-01 13:00:00,48.7294,45.9689,112.4217
2017-03-01 14:00:00,51.3699,43.6084,116.4225
2017-03-01 15:00:00,51.73,43.0883,108.3209
2017-03-01 16:00:00,46.809,48.6494,110.7214
2017-03-01 17:00:00,43.8085,48.6894,105.6204
2017-03-01 18:00:00,39.8477,46.0889,111.0214
2017-03-01 19:00:00,42.6082,52.3301,107.0206
2017-03-01 20:00:00,41.648,52.6101,111.3215
2017-03-01 21:00:00,41.408,49.8896,110.1213
2017-03-01 22:00:00,44.5286,46.0489,116.2224
2017-03-01 23:00:00,49.3295,38.0073,91.7177
2017-03-02 00:00:00,51.3699,33.6865,77.615
2017-03-02 01:00:00,53.1703,23.2845,85.8166
2017-03-02 02:00:00,49.4495,20.3239,76.5148
2017-03-02 03:00:00,54.8506,20.2039,75.8146
2017-03-02 04:00:00,57.25100000000001,20.444000000000006,84.3163
2017-03-02 05:00:00,61.3318,20.1639,92.5179
2017-03-02 06:00:00,56.771,35.3268,107.6208
2017-03-02 07:00:00,55.8108,55.9308,111.2215
2017-03-02 08:00:00,52.8102,52.2101,117.7227
2017-03-02 09:00:00,55.6908,46.1689,118.5229
2017-03-02 10:00:00,56.0508,46.489,127.6246
2017-03-02 11:00:00,54.0104,47.1291,129.1249
2017-03-02 12:00:00,48.6094,47.1291,119.023
2017-03-02 13:00:00,47.1691,43.4884,111.5215
2017-03-02 14:00:00,44.5286,43.6884,112.5217
2017-03-02 15:00:00,47.6492,45.8088,111.1214
2017-03-02 16:00:00,47.8892,48.8094,112.2217
2017-03-02 17:00:00,44.4086,57.6111,110.3213
2017-03-02 18:00:00,41.8881,53.4503,117.2226
2017-03-02 19:00:00,45.8488,61.2518,103.92
2017-03-02 20:00:00,48.7294,58.0912,109.2211
2017-03-02 21:00:00,45.3688,67.253,108.821
2017-03-02 22:00:00,48.1293,65.2526,112.0216
2017-03-02 23:00:00,50.1697,36.6071,89.9173
2017-03-03 00:00:00,51.85,20.884,74.2143
2017-03-03 01:00:00,54.9706,20.884,79.6154
2017-03-03 02:00:00,53.4103,20.844,74.2143
2017-03-03 03:00:00,52.5701,22.0042,80.2155
2017-03-03 04:00:00,62.5321,21.6442,74.9145
2017-03-03 05:00:00,59.7715,21.004,96.6187
2017-03-03 06:00:00,58.5713,49.8496,108.821
2017-03-03 07:00:00,54.7306,72.334,107.7208
2017-03-03 08:00:00,60.9718,74.2143,119.9231
2017-03-03 09:00:00,58.5713,70.3336,122.0235
2017-03-03 10:00:00,45.4888,66.4528,127.9247
2017-03-03 11:00:00,36.9671,67.253,123.0237
2017-03-03 12:00:00,38.4074,66.6529,125.1241
2017-03-03 13:00:00,36.247,66.8129,119.423
2017-03-03 14:00:00,38.2874,64.5725,117.1226
2017-03-03 15:00:00,38.5274,65.1726,101.8196
2017-03-03 16:00:00,35.4068,60.1716,97.2188
2017-03-03 17:00:00,31.8061,56.4909,95.8185
2017-03-03 18:00:00,29.5257,56.0908,100.1193
2017-03-03 19:00:00,31.086,58.6513,121.7235
2017-03-03 20:00:00,31.206,73.7342,113.0218
2017-03-03 21:00:00,31.5661,74.6944,120.0232
2017-03-03 22:00:00,32.1662,81.1757,122.4236
2017-03-03 23:00:00,31.6861,49.8496,89.3172
2017-03-04 00:00:00,32.8863,28.2054,77.715
2017-03-04 01:00:00,34.2066,21.6842,71.6138
2017-03-04 02:00:00,34.3266,22.5244,77.815
2017-03-04 03:00:00,33.9665,22.2843,72.2139
2017-03-04 04:00:00,33.6065,22.2043,79.4153
2017-03-04 05:00:00,33.9665,36.087,102.4198
2017-03-04 06:00:00,36.8471,79.7754,123.4238
2017-03-04 07:00:00,33.1264,70.0935,129.8251
2017-03-04 08:00:00,31.6861,71.8939,127.4246
2017-03-04 09:00:00,31.206,56.5309,125.4242
2017-03-04 10:00:00,31.206,57.8912,124.0239
2017-03-04 11:00:00,32.2862,59.5315,105.7204
2017-03-04 12:00:00,31.086,59.0914,103.0199
2017-03-04 13:00:00,30.6059,57.4511,102.4198
2017-03-04 14:00:00,30.1258,56.2508,103.92
2017-03-04 15:00:00,29.5257,54.6906,101.6196
2017-03-04 16:00:00,30.3658,54.0904,94.7183
2017-03-04 17:00:00,30.1258,39.8877,102.9199
2017-03-04 18:00:00,30.4859,43.9285,110.7214
2017-03-04 19:00:00,32.5263,59.6915,122.9237
2017-03-04 20:00:00,33.6065,59.0914,118.6229
2017-03-04 21:00:00,33.3664,63.0522,124.0239
2017-03-04 22:00:00,33.1264,62.252,118.2228
2017-03-04 23:00:00,33.4865,33.8865,89.6173
2017-03-05 00:00:00,34.0866,21.0841,73.5142
2017-03-05 01:00:00,35.0468,22.3243,71.5138
2017-03-05 02:00:00,33.8465,21.8442,74.8144
2017-03-05 03:00:00,35.0467,21.8442,71.2137
2017-03-05 04:00:00,36.367,21.8842,75.1145
2017-03-05 05:00:00,36.487,22.4843,92.9179
2017-03-05 06:00:00,38.6474,51.85,115.8224
2017-03-05 07:00:00,34.3266,60.9317,105.3203
2017-03-05 08:00:00,34.0866,56.1708,106.7206
2017-03-05 09:00:00,33.9665,49.4095,106.8206
2017-03-05 10:00:00,34.3266,46.609,109.9212
2017-03-05 11:00:00,33.1264,43.1283,103.72
2017-03-05 12:00:00,32.6463,43.0083,109.021
2017-03-05 13:00:00,32.1662,41.0079,103.92
2017-03-05 14:00:00,32.0462,43.0083,101.9197
2017-03-05 15:00:00,33.2464,40.6478,99.0191
2017-03-05 16:00:00,32.1662,43.2883,98.1189
2017-03-05 17:00:00,31.5661,42.5682,98.619
2017-03-05 18:00:00,33.1264,48.3693,107.3207
2017-03-05 19:00:00,35.2868,57.25100000000001,124.224
2017-03-05 20:00:00,36.127,58.4113,119.5231
2017-03-05 21:00:00,35.4068,56.4509,128.2247
2017-03-05 22:00:00,36.367,55.8108,118.7229
2017-03-05 23:00:00,36.367,29.4857,93.418
2017-03-06 00:00:00,37.4472,21.6842,71.3138
2017-03-06 01:00:00,37.8073,21.8842,75.0145
2017-03-06 02:00:00,37.2072,22.0442,71.2137
2017-03-06 03:00:00,37.2072,22.5244,75.4146
2017-03-06 04:00:00,37.6873,21.8042,71.2137
2017-03-06 05:00:00,38.5274,21.8042,99.8192
2017-03-06 06:00:00,38.4074,56.851000000000006,110.5213
2017-03-06 07:00:00,36.6071,70.3736,123.8239
2017-03-06 08:00:00,39.7277,68.5332,120.8233
2017-03-06 09:00:00,42.1281,62.012,122.7237
2017-03-06 10:00:00,47.1691,56.81100000000001,122.9237
2017-03-06 11:00:00,79.3353,53.0903,116.2224
2017-03-06 12:00:00,83.5361,52.5301,113.822
2017-03-06 13:00:00,85.6965,51.3699,110.6213
2017-03-06 14:00:00,85.6965,52.6501,110.7214
2017-03-06 15:00:00,80.2955,52.5701,111.7216
2017-03-06 16:00:00,70.6936,51.89,113.1218
2017-03-06 17:00:00,68.6533,48.3293,110.0212
2017-03-06 18:00:00,67.8131,51.0099,117.2226
2017-03-06 19:00:00,66.1328,58.7713,115.2222
2017-03-06 20:00:00,71.1737,60.4517,128.0247
2017-03-06 21:00:00,68.8933,61.4119,118.7229
2017-03-06 22:00:00,71.4138,64.2924,123.7239
2017-03-06 23:00:00,79.6954,38.8475,92.7179
2017-03-07 00:00:00,72.8541,22.8044,78.8152
2017-03-07 01:00:00,76.3347,40.1278,83.21600000000002
2017-03-07 02:00:00,76.9349,40.9679,76.6148
2017-03-07 03:00:00,80.5355,41.7281,83.3161
2017-03-07 04:00:00,80.8956,38.6474,77.515
2017-03-07 05:00:00,78.6152,36.8071,102.1197
2017-03-07 06:00:00,76.6948,62.132,120.5233
2017-03-07 07:00:00,73.0941,66.2128,120.0232
2017-03-07 08:00:00,78.2551,67.8131,129.0249
2017-03-07 09:00:00,72.9741,64.7725,128.4248
2017-03-07 10:00:00,68.8933,56.691,123.8239
2017-03-07 11:00:00,65.6527,54.7306,119.423
2017-03-07 12:00:00,62.8921,53.2503,115.4223
2017-03-07 13:00:00,63.3722,53.1303,119.9231
2017-03-07 14:00:00,59.1714,52.5301,116.5225
2017-03-07 15:00:00,57.131,52.2101,117.3227
2017-03-07 16:00:00,59.2914,49.4495,111.0214
2017-03-07 17:00:00,56.5309,44.5686,113.5219
2017-03-07 18:00:00,51.85,47.6492,109.6212
2017-03-07 19:00:00,57.3711,55.7708,112.3217
2017-03-07 20:00:00,52.9302,55.2106,118.1228
2017-03-07 21:00:00,60.7317,56.0508,111.9216
2017-03-07 22:00:00,57.8512,52.2901,118.5229
2017-03-07 23:00:00,61.6919,33.9265,84.3163
2017-03-08 00:00:00,62.7721,20.804,69.4134
2017-03-08 01:00:00,61.8119,21.2841,72.2139
2017-03-08 02:00:00,62.8921,21.7642,70.5136
2017-03-08 03:00:00,61.4519,22.0042,76.0147
2017-03-08 04:00:00,66.1328,21.4842,66.5128
2017-03-08 05:00:00,67.0929,21.3641,96.4186
2017-03-08 06:00:00,60.1316,39.7677,99.5192
2017-03-08 07:00:00,66.8529,48.4894,120.5233
2017-03-08 08:00:00,63.0122,60.9317,111.5215
2017-03-08 09:00:00,63.4922,59.9716,132.8256
2017-03-08 10:00:00,63.9724,55.8908,124.524
2017-03-08 11:00:00,69.6134,50.0897,129.425
2017-03-08 12:00:00,59.4115,50.5698,119.9231
2017-03-08 13:00:00,57.9712,49.1295,121.1234
2017-03-08 14:00:00,59.0514,49.9296,114.7221
2017-03-08 15:00:00,62.8921,53.8504,110.3213
2017-03-08 16:00:00,57.011,48.4894,112.3217
2017-03-08 17:00:00,53.8904,46.769,107.1207
2017-03-08 18:00:00,52.5701,42.8883,112.9218
2017-03-08 19:00:00,53.5303,47.6092,112.0216
2017-03-08 20:00:00,57.3711,48.4094,111.9216
2017-03-08 21:00:00,50.1697,47.3692,106.0205
2017-03-08 22:00:00,51.3699,52.3701,112.5217
2017-03-08 23:00:00,50.5297,33.2064,86.4167
2017-03-09 00:00:00,58.8113,20.724,70.7136
2017-03-09 01:00:00,57.7311,20.884,76.0147
2017-03-09 02:00:00,54.9706,20.884,71.4138
2017-03-09 03:00:00,58.8113,21.3641,73.1141
2017-03-09 04:00:00,57.8512,20.684,73.4142
2017-03-09 05:00:00,59.2914,20.884,91.3176
2017-03-09 06:00:00,59.5315,34.6067,102.2197
2017-03-09 07:00:00,58.8113,43.0883,110.9214
2017-03-09 08:00:00,57.25100000000001,57.011,126.4244
2017-03-09 09:00:00,63.0122,51.1299,119.7231
2017-03-09 10:00:00,59.6515,50.4897,130.8253
2017-03-09 11:00:00,54.4905,52.4501,120.8233
2017-03-09 12:00:00,54.7306,50.4897,124.0239
2017-03-09 13:00:00,56.5309,50.9698,122.5236
2017-03-09 14:00:00,50.6498,52.4501,122.0235
2017-03-09 15:00:00,54.1304,49.8096,120.9233
2017-03-09 16:00:00,57.25100000000001,49.0495,112.4217
2017-03-09 17:00:00,54.0104,47.7692,114.5221
2017-03-09 18:00:00,49.6896,45.1287,119.9231
2017-03-09 19:00:00,46.929,50.4897,114.7221
2017-03-09 20:00:00,51.3699,50.2897,121.3234
2017-03-09 21:00:00,49.9296,52.6501,118.0228
2017-03-09 22:00:00,52.9302,50.8898,122.9237
2017-03-09 23:00:00,55.8108,32.7663,95.1184
2017-03-10 00:00:00,58.0912,20.644,81.5157
2017-03-10 01:00:00,53.4103,20.484,86.5167
2017-03-10 02:00:00,58.4513,20.524,80.0154
2017-03-10 03:00:00,58.0912,20.2839,83.9162
2017-03-10 04:00:00,58.9314,20.2039,81.5157
2017-03-10 05:00:00,55.0906,19.9238,101.8196
2017-03-10 06:00:00,61.8119,34.6467,111.2215
2017-03-10 07:00:00,62.5321,45.2087,107.2207
2017-03-10 08:00:00,62.412,52.2901,112.6217
2017-03-10 09:00:00,58.5713,44.6486,112.9218
2017-03-10 10:00:00,58.0912,45.8488,120.3232
2017-03-10 11:00:00,55.6908,48.6494,115.4223
2017-03-10 12:00:00,59.7715,47.8892,122.4236
2017-03-10 13:00:00,54.2505,46.849,118.5229
2017-03-10 14:00:00,51.6099,50.6498,117.1226
2017-03-10 15:00:00,47.1691,50.0897,99.1191
2017-03-10 16:00:00,44.2885,51.6099,98.9191
2017-03-10 17:00:00,41.8881,42.4482,93.9181
2017-03-10 18:00:00,36.9671,39.1276,104.3201
2017-03-10 19:00:00,38.8875,48.2893,101.5196
2017-03-10 20:00:00,42.7283,45.7288,106.3205
2017-03-10 21:00:00,41.408,46.0089,108.921
2017-03-10 22:00:00,41.408,50.5297,112.2217
2017-03-10 23:00:00,43.8085,34.5267,90.0174
2017-03-11 00:00:00,46.449,21.004,71.3138
2017-03-11 01:00:00,48.2493,20.764,79.4153
2017-03-11 02:00:00,46.929,21.5242,73.1141
2017-03-11 03:00:00,45.7288,20.684,78.5152
2017-03-11 04:00:00,48.6094,20.764,71.5138
2017-03-11 05:00:00,46.569,27.8854,96.4186
2017-03-11 06:00:00,49.8096,37.3272,102.7198
2017-03-11 07:00:00,46.2089,47.4892,98.219
2017-03-11 08:00:00,43.9285,41.8481,100.6194
2017-03-11 09:00:00,43.0883,40.8079,97.8189
2017-03-11 10:00:00,42.2481,42.0081,107.4207
2017-03-11 11:00:00,43.2083,39.8477,99.8192
2017-03-11 12:00:00,47.0491,33.3264,99.5192
2017-03-11 13:00:00,41.8881,29.2456,92.4178
2017-03-11 14:00:00,44.1685,36.287,95.5184
2017-03-11 15:00:00,43.9285,40.0477,92.2178
2017-03-11 16:00:00,39.3676,39.0475,82.816
2017-03-11 17:00:00,42.7283,41.7281,95.4184
2017-03-11 18:00:00,39.9677,46.2489,93.018
2017-03-11 19:00:00,45.1287,54.0104,105.3203
2017-03-11 20:00:00,43.2083,52.2901,109.2211
2017-03-11 21:00:00,46.809,52.1701,103.72
2017-03-11 22:00:00,42.2481,56.6509,107.2207
2017-03-11 23:00:00,45.8488,38.0073,78.2151
2017-03-12 00:00:00,45.7288,31.166,71.9139
2017-03-12 01:00:00,52.3301,30.6859,66.4128
2017-03-12 02:00:00,,,
2017-03-12 03:00:00,46.2089,30.6859,74.2143
2017-03-12 04:00:00,49.2095,30.886,66.0127
2017-03-12 05:00:00,46.809,31.5261,71.6138
2017-03-12 06:00:00,49.3295,31.7661,87.917
2017-03-12 07:00:00,51.85,45.1687,97.3188
2017-03-12 08:00:00,48.1293,49.0895,99.8192
2017-03-12 09:00:00,45.1287,48.7294,94.5182
2017-03-12 10:00:00,44.5286,48.5694,107.3207
2017-03-12 11:00:00,49.9296,42.8483,99.5192
2017-03-12 12:00:00,41.1679,43.1283,103.72
2017-03-12 13:00:00,38.2874,45.9289,95.0183
2017-03-12 14:00:00,37.4472,43.4484,104.5202
2017-03-12 15:00:00,44.7686,43.5284,98.519
2017-03-12 16:00:00,42.3682,42.0481,97.7189
2017-03-12 17:00:00,37.6873,37.9273,88.8171
2017-03-12 18:00:00,41.0479,38.7275,98.519
2017-03-12 19:00:00,43.2083,43.2083,101.9197
2017-03-12 20:00:00,45.3688,52.6101,117.7227
2017-03-12 21:00:00,45.0087,54.4905,116.0224
2017-03-12 22:00:00,47.0491,55.9308,115.5223
2017-03-12 23:00:00,50.0497,55.9708,120.5233
2017-03-13 00:00:00,47.0491,39.0475,86.0166
2017-03-13 01:00:00,49.2095,30.6459,79.0153
2017-03-13 02:00:00,45.2487,31.326,71.1137
2017-03-13 03:00:00,51.2499,31.286,77.715
2017-03-13 04:00:00,55.5707,31.166,73.3141
2017-03-13 05:00:00,50.7698,31.326,96.1186
2017-03-13 06:00:00,47.1691,47.7292,107.0206
2017-03-13 07:00:00,53.2903,59.1714,107.0206
2017-03-13 08:00:00,53.2903,57.25100000000001,117.6227
2017-03-13 09:00:00,50.8898,52.2101,123.0237
2017-03-13 10:00:00,51.1299,54.0904,118.8229
2017-03-13 11:00:00,56.1708,55.0106,128.1247
2017-03-13 12:00:00,49.4495,55.1306,121.0233
2017-03-13 13:00:00,46.68899999999999,53.0102,122.4236
2017-03-13 14:00:00,52.6902,52.4901,112.0216
2017-03-13 15:00:00,65.7727,50.6898,110.6213
2017-03-13 16:00:00,62.7721,47.5692,102.5198
2017-03-13 17:00:00,53.1703,48.4494,101.1195
2017-03-13 18:00:00,55.3307,45.4088,102.0197
2017-03-13 19:00:00,60.9718,48.3293,115.3223
2017-03-13 20:00:00,56.4109,57.7712,113.6219
2017-03-13 21:00:00,62.172,56.81100000000001,117.7227
2017-03-13 22:00:00,55.8108,63.1322,121.0233
2017-03-13 23:00:00,58.8113,46.0889,88.6171
2017-03-14 00:00:00,61.8119,38.8075,77.615
2017-03-14 01:00:00,63.9724,38.8875,69.5134
2017-03-14 02:00:00,61.4519,38.8475,76.3147
2017-03-14 03:00:00,59.2914,38.8875,66.8129
2017-03-14 04:00:00,63.8523,38.9675,73.4142
2017-03-14 05:00:00,71.4138,38.6474,88.5171
2017-03-14 06:00:00,70.5736,56.4109,100.6194
2017-03-14 07:00:00,35.0467,64.9726,101.8196
2017-03-14 08:00:00,31.8061,59.7315,114.3221
2017-03-14 09:00:00,53.0502,54.9706,109.8212
2017-03-14 10:00:00,57.131,52.9702,120.8233
2017-03-14 11:00:00,66.0127,55.2507,126.8245
2017-03-14 12:00:00,67.453,55.6107,114.4221
2017-03-14 13:00:00,73.8142,50.6898,118.1228
2017-03-14 14:00:00,69.8535,55.5707,113.4219
2017-03-14 15:00:00,66.7329,53.1303,108.0208
2017-03-14 16:00:00,63.4922,57.6111,104.6202
2017-03-14 17:00:00,56.5309,60.4517,97.8189
2017-03-14 18:00:00,59.2914,66.1328,102.4198
2017-03-14 19:00:00,59.2914,62.6921,107.0206
2017-03-14 20:00:00,62.5321,72.2539,121.4234
2017-03-14 21:00:00,35.5269,72.734,120.1232
2017-03-14 22:00:00,24.3647,73.8942,131.4254
2017-03-14 23:00:00,23.6446,45.9289,95.7185
2017-03-15 00:00:00,24.6047,37.5672,79.0153
2017-03-15 01:00:00,24.6047,38.2474,77.0149
2017-03-15 02:00:00,26.8852,39.2076,74.9145
2017-03-15 03:00:00,25.6849,39.0876,75.0145
2017-03-15 04:00:00,27.0052,38.8475,78.9152
2017-03-15 05:00:00,28.4455,39.0475,112.9218
2017-03-15 06:00:00,78.3751,73.7342,132.6256
2017-03-15 07:00:00,72.1339,88.4571,129.0249
2017-03-15 08:00:00,76.8148,85.0164,133.8258
2017-03-15 09:00:00,84.6163,78.4951,132.0255
2017-03-15 10:00:00,91.6977,73.2942,142.7275
2017-03-15 11:00:00,89.4173,73.2542,141.1272
2017-03-15 12:00:00,87.2568,66.8129,126.4244
2017-03-15 13:00:00,85.0964,63.6923,118.3228
2017-03-15 14:00:00,87.977,68.1732,124.424
2017-03-15 15:00:00,77.895,69.6535,114.9222
2017-03-15 16:00:00,76.8148,67.133,112.7218
2017-03-15 17:00:00,69.1333,63.2122,104.6202
2017-03-15 18:00:00,69.6134,57.5311,106.0205
2017-03-15 19:00:00,67.9331,57.011,114.8222
2017-03-15 20:00:00,73.0941,69.9735,115.5223
2017-03-15 21:00:00,38.2874,72.334,127.5246
2017-03-15 22:00:00,24.1247,80.8156,131.1253
2017-03-15 23:00:00,25.2049,49.0495,93.7181
2017-03-16 00:00:00,26.6451,32.9264,70.2135
2017-03-16 01:00:00,30.7259,33.2064,73.4142
2017-03-16 02:00:00,30.1258,33.4465,71.1137
2017-03-16 03:00:00,31.086,33.2864,75.1145
2017-03-16 04:00:00,32.6463,33.4465,82.816
2017-03-16 05:00:00,33.4865,33.9265,116.7225
2017-03-16 06:00:00,86.2967,89.5373,146.9284
2017-03-16 07:00:00,101.0595,106.6206,139.1268
2017-03-16 08:00:00,100.9395,108.821,152.8295
2017-03-16 09:00:00,95.7785,91.2176,143.8278
2017-03-16 10:00:00,94.5783,80.8556,153.8297
2017-03-16 11:00:00,95.0583,81.5758,149.4288
2017-03-16 12:00:00,89.6573,76.7348,151.8293
2017-03-16 13:00:00,73.5742,74.8544,128.2247
2017-03-16 14:00:00,65.6527,71.8539,121.9235
2017-03-16 15:00:00,71.8939,66.7329,111.4215
2017-03-16 16:00:00,65.6527,65.9727,105.5204
2017-03-16 17:00:00,65.0526,61.4119,96.5186
2017-03-16 18:00:00,64.5725,65.0526,112.4217
2017-03-16 19:00:00,72.734,65.0126,111.5215
2017-03-16 20:00:00,73.0941,70.1335,127.0245
2017-03-16 21:00:00,35.4068,70.5736,126.6244
2017-03-16 22:00:00,24.4847,75.3345,138.4267
2017-03-16 23:00:00,24.9648,46.929,88.5171
2017-03-17 00:00:00,27.8454,34.8467,74.6144
2017-03-17 01:00:00,28.6855,35.0067,63.1122
2017-03-17 02:00:00,30.1258,34.8467,72.61399999999998
2017-03-17 03:00:00,30.2458,34.9667,72.1139
2017-03-17 04:00:00,32.5263,35.2068,76.6148
2017-03-17 05:00:00,33.1264,36.0069,123.7239
2017-03-17 06:00:00,84.2563,85.4565,144.4279
2017-03-17 07:00:00,105.1403,104.9403,143.4277
2017-03-17 08:00:00,103.0999,96.2186,142.2274
2017-03-17 09:00:00,101.0595,84.2963,141.7273
2017-03-17 10:00:00,94.8183,71.6138,142.4275
2017-03-17 11:00:00,90.1374,64.8125,149.3288
2017-03-17 12:00:00,85.2164,63.2122,125.1241
2017-03-17 13:00:00,81.9758,57.21100000000001,129.2249
2017-03-17 14:00:00,81.7358,57.4911,116.3225
2017-03-17 15:00:00,77.0549,58.3313,114.9222
2017-03-17 16:00:00,69.8535,59.5315,104.2201
2017-03-17 17:00:00,64.5725,52.2101,91.2176
2017-03-17 18:00:00,64.9325,47.1691,99.7193
2017-03-17 19:00:00,65.5326,45.9689,102.3198
2017-03-17 20:00:00,69.0133,57.8512,125.4242
2017-03-17 21:00:00,40.3278,60.6517,121.3234
2017-03-17 22:00:00,32.7663,66.9729,125.8243
2017-03-17 23:00:00,35.4068,41.8481,86.6167
2017-03-18 00:00:00,34.2066,27.4853,76.8148
2017-03-18 01:00:00,33.8465,28.0454,68.9133
2017-03-18 02:00:00,33.0064,27.2453,69.7134
2017-03-18 03:00:00,35.7669,28.7255,70.2135
2017-03-18 04:00:00,36.487,27.6453,67.7131
2017-03-18 05:00:00,35.8869,36.167,111.9216
2017-03-18 06:00:00,35.7669,72.8941,129.9251
2017-03-18 07:00:00,36.127,89.4973,133.0257
2017-03-18 08:00:00,34.0866,69.9335,124.7241
2017-03-18 09:00:00,33.7265,67.8131,132.2255
2017-03-18 10:00:00,32.0462,60.9317,133.5258
2017-03-18 11:00:00,29.7658,60.4517,124.624
2017-03-18 12:00:00,31.326,57.7712,119.8231
2017-03-18 13:00:00,33.3664,55.1306,105.0203
